TICID,RAdeg,DEdeg,ELON,ELAT,Priority,2min-target,Camera,Obslen,Num-sectors,Vmag,Kmag,Tmag,Star-radius,Star-mass,Distance,Subgiant,Detected,Detected-cons,Planet-period,Planet-radius,Ntransits,Ars,Ecc,Rprs,Impact,Duration,Depth-obs,Insol,Noise-level,SNR
207175751,46.941503108199996,-57.1329944896,4.58210886,-68.17904909999999,0.0029709013319099997,1,3,54.8,2,11.914000000000001,9.842,11.059000000000001,1.7447119999999998,0.852873,151.47225326,1,1,1,3.6896853687214786,4.591991403905572,15,5.4638677752812335,0.019404552467392838,0.024095484700486683,0.5432471088174511,4.5207484162241744,565.2790110562964,890.5988657734896,352.6352837638723,13.20042441603228
245474193,38.8885054781,59.791966393500005,58.27851946,41.85469939,0.00029386076245,0,2,54.8,2,8.942,7.231,8.265,1.1711,1.1473200000000001,68.9130905211,0,1,1,1.3590281369098514,1.7579439154516194,40,4.6173141490691805,0.04087141316126781,0.013742615102006295,0.3323510559869494,2.1754216263355795,187.3253096052836,2712.60457135084,99.39767291712454,17.58012499774488
265572685,59.2590643913,49.6896595828,67.8778802,28.58441418,0.00013799125890600006,0,1,27.4,1,12.552999999999999,9.894,11.474,0.9124040000000001,0.8802189796709999,,0,1,0,3.7832390961185816,2.919015375409125,8,10.736313213337333,0.04320625081961265,0.02928920276749175,0.5765063581235552,2.3010254608581073,817.9693561394664,261.9577007647737,448.6000608251896,7.82318159342072
231278269,42.2858681029,-51.052965999399994,9.60292064,-61.8587639,0.0015211438577500001,0,3,54.8,2,12.658,10.704,11.809000000000001,0.939313,0.901408905218,,0,1,1,13.981584261041338,17.980809613784388,4,25.126815783415065,0.00927347859089259,0.17524968994807488,0.1993221889592243,4.9253882227153705,29767.10546829904,50.73003178927441,550.1229228021232,240.17460988446302
231283505,43.2480776697,-48.4738085939,13.83846626,-60.17626409,0.00231198366612,1,3,54.8,2,11.415,9.629,10.669,1.01702,0.954708,173.583719508,0,1,1,1.4333967655112219,2.6613956330942274,38,5.181727355939013,0.023322810285062032,0.02395732337709942,0.6571350677413025,1.6790734343316125,487.5882213166765,1382.7198270658346,284.5578112648536,13.687033732772756
231293910,44.7137924332,-52.095993010600004,10.72650413,-63.61934711,0.0027661864726999997,1,3,54.8,2,8.44,6.7479999999999976,7.756,2.09002,0.977463,102.66671608600001,0,1,1,8.142817676684855,17.21079964437613,7,8.09100355301428,0.06357301856346191,0.07538916888080663,0.9258471291427129,4.233978482795512,5681.720892884873,674.2142498627504,85.92287016562555,359.9933375620528
209428610,45.3254510677,-35.681541292199995,27.55095349,-49.89906876,0.00396938847852,1,2,54.8,2,13.864,9.697000000000001,11.802999999999999,0.449,0.47600000000000003,,0,1,1,3.5408987928637496,2.3573254098664456,15,17.007268579874932,0.10072431757040308,0.04806528758870225,0.6113327081873804,1.3553338327931272,2308.2669403349328,24.628649021072356,548.0736697105705,18.98960199705391
209458737,46.6679210748,-31.773819412199998,31.52825762,-46.81037214,0.000704442979015,0,2,54.8,2,11.977,10.714,11.427,1.40761,1.1675,426.160347872,0,1,1,2.227960838867994,10.84629141705994,25,5.372105990242723,0.4003210931956866,0.07054354396685428,0.8319008095723543,2.1608469011340494,3317.913545106335,2066.356975001295,436.24849413377297,55.90016988277608
286216567,44.395438230299995,64.2382712609,64.01728247,44.85709054,9.00123041243e-05,0,2,27.4,1,10.38,9.44,9.95,2.24696,2.20948942054,697.278240191,0,1,1,2.8900670970681595,15.59702015592267,10,4.951196572717394,0.006487517647739848,0.06354840296554992,0.3591734752200457,4.506878112222472,3997.1181733887893,10176.584206948313,197.2809329013742,136.0190639055285
247407095,41.8763068813,23.636740847,46.56914066,7.15777937,0.00231686059266,1,1,27.4,1,7.46,6.3370000000000015,7.002999999999999,2.06427,1.58541,73.9830070724,0,1,0,8.024577669906495,2.5657370157215373,4,9.53158381357094,0.04641871823653073,0.0113789971171071,0.5674798870841171,5.400907095487551,129.45907633331979,843.4770883842538,73.43480271007188,8.193961530956408
266855502,31.1753730552,-18.259631908699998,21.88604986,-28.88238757,0.0026385834051,1,1,27.4,1,10.991,9.35,10.33,0.867864,1.0081,133.116936157,0,1,1,7.947507163939035,3.0328193390101053,4,19.370451083019862,0.09652605216400717,0.03199287105887272,0.34367161369449617,3.051723443503111,903.588365025043,115.06465604229258,238.2905833963893,13.248488474000446
233965207,36.6389237147,-65.3984345875,338.18214701,-68.91068456,0.00298253974132,1,3,54.8,2,11.479000000000001,9.822000000000001,10.856,0.955068,0.9973120000000001,181.43600225900002,0,1,1,2.38863118859006,3.403588790816424,23,7.869461910233784,0.04013883537163527,0.03262579772322427,0.17230984587450654,2.3680837894279914,1062.2357552713609,676.2564851033259,314.9438594558386,24.89145142206338
233965207,36.6389237147,-65.3984345875,338.18214701,-68.91068456,0.00298253974132,1,3,54.8,2,11.479000000000001,9.822000000000001,10.856,0.955068,0.9973120000000001,181.43600225900002,0,1,1,20.629945699176982,3.664153510721652,3,33.12666342001434,0.1808348725916667,0.035123494233559004,0.629200857629661,3.9117221503372726,1231.102085375377,38.16331815556142,314.9438594558386,13.390769941054467
250388948,30.324765486999997,-4.10902191056,26.72798719,-15.43015343,0.000577876199804,0,1,27.4,1,11.370999999999999,10.4,10.995999999999999,1.8548,1.43661,441.36632603099997,0,1,1,5.277848824819041,5.999861874481233,5,7.763485684427455,0.055967312743706255,0.029614371070129236,0.6266024473559427,4.263662466791331,791.4189875061357,1090.4554542882256,340.36800991279995,10.735793280876473
250415185,31.4764402132,-4.71112710191,27.62207882,-16.40059898,0.0008753083521230001,0,1,27.4,1,12.165,10.716,11.55,2.37132,1.07398253833,476.341958524,1,1,1,2.179478221495068,15.649713278757071,13,3.0561888205526113,0.221542678622734,0.06041914421799716,0.6852952771485329,4.68434896797608,3644.264384973652,5437.309337863813,469.4873411610957,60.57344675121955
234301564,32.883222627399995,-67.5208404146,331.1210375,-68.48850806,0.0006862150366619999,0,3,54.8,2,10.021,8.825,9.552,3.84819,1.47834633038,,0,1,1,23.443066624361037,9.116468169782987,3,10.208174565666905,0.013211465634773606,0.02168844732052296,0.16252916574890006,17.727374836319488,469.00815237872536,534.557349915957,163.82445157858783,20.8777892934417
234308363,35.221003129,-68.1209342367,330.54212024,-69.53529166,0.005468309123979999,1,3,82.19999999999997,3,9.519,8.209,9.019,1.1381,1.1149799999999999,104.984747066,0,1,0,18.548720746975103,2.0901753530716265,4,26.87741489871161,0.10355677796563574,0.016813597537449033,0.6208167095962266,4.247564817157776,282.36681858941137,77.4737570762725,130.4914782873156,8.919315218981282
234331474,35.8103189753,-68.2778153323,330.35015355,-69.79617517,0.00197201986964,1,3,82.19999999999997,3,12.13,10.415999999999999,11.41,1.04168,0.974404201277,,0,1,1,18.472328669769247,5.002232695503566,4,27.9981545108586,0.02177474320700535,0.04396305998707392,0.2747593580089121,5.0776749635722975,1917.4647497167525,50.052931389857584,431.88330125441183,20.008909525818176
250711659,33.0031927975,48.7802300601,48.67606911,33.1852897,5.19312170266e-05,0,2,27.4,1,11.302999999999999,9.713,10.734000000000002,2.04461,1.22655,384.121970886,0,1,1,4.9287785369057815,8.531822683420549,6,6.383326507438729,0.030824090390503014,0.03820231568206901,0.9218978718096492,2.848440054562407,936.9803489267573,1591.271693713025,294.6869875600569,13.144639829278791
251709553,46.6079574604,58.266668700000004,62.32537001,38.92416717,8.58685492716e-05,0,2,27.4,1,9.671,8.441,9.182,2.79847,1.82811,324.458231408,0,1,0,2.991989316380196,3.868550001459844,9,3.8193523823022097,0.08837012810598803,0.012655692311643459,0.17383500577448838,6.048193918836544,157.0370561943162,10299.859224462974,139.5014563199251,8.305341839770263
270343431,34.1506767231,-80.9243004795,292.73340722,-70.25732271,0.0027771961461200002,1,3,82.19999999999997,3,10.72,9.27,10.187000000000001,2.5726400000000003,1.04549,132.952521731,1,1,0,2.637061010911734,3.6072941652128367,31,3.1701317571503798,0.02203950052733019,0.012836921637898627,0.6752775749309039,4.960001526126243,164.18799867316318,3147.7330609150167,221.66244646014363,9.184828234437942
270392023,35.642336707,-80.1522810269,294.82376935,-70.66648913,0.00110840452903,0,3,54.8,2,12.354000000000001,10.942,11.833,1.31836,1.18432651122,893.620743197,0,1,1,10.466972048249406,5.4641420597726365,5,16.16615580014676,0.10739819555249608,0.037944279678705735,0.4244888099265348,4.6889876069320175,1421.6333762898612,233.87482077299657,558.4129104686135,12.326980388842557
237936502,59.1595216738,-63.6617288277,358.24126515,-76.8468692,0.00264716895669,1,4,219.2,8,10.475,9.248,10.024,1.9948,1.26294,274.834710486,0,1,0,10.233455187410891,2.6440213792666825,21,10.752579422750022,0.0692126003269843,0.012134557713648726,0.7063695911419835,5.28767761110543,147.16686519948945,473.94040849148547,204.49770950844064,7.583395781201988
238181776,54.309600272299996,-72.6902986049,317.68202808,-76.42267456,0.00265337337068,1,4,191.8,7,12.414000000000001,10.695,11.655,1.07559,0.9970616221240001,,0,1,1,0.9439733381648368,5.316705553635158,203,3.7627322355569204,0.06428671122146576,0.045253711305915705,0.9459561770698259,0.8866297222235093,2020.396700380797,2955.8762666765256,500.3258095633098,54.175497193258906
238187137,55.0646463089,-77.3133468704,299.43495786,-75.17224423,0.005073716588369999,1,3,164.39999999999995,6,11.422,9.458,10.713,0.9012049999999999,0.8758020000000001,137.950874641,0,1,1,3.652975255845,3.531710192855248,45,10.600974495668783,0.08607139010625353,0.035877305180940844,0.3445924564170441,2.5766982877611495,1283.9684696254021,265.3891083397131,291.36587589995764,47.45191167862232
238187137,55.0646463089,-77.3133468704,299.43495786,-75.17224423,0.005073716588369999,1,3,164.39999999999995,6,11.422,9.458,10.713,0.9012049999999999,0.8758020000000001,137.950874641,0,1,1,13.307241746328616,2.349599760532,12,25.098051170701734,0.010426330725864602,0.02386869336906748,0.8376902425173479,2.386131785962863,568.2926247649804,47.347240646109476,291.36587589995764,10.436891510225578
238185875,55.046447183699996,-73.4389526839,314.36988122,-76.4953161,0.00236985679206,1,4,191.8,7,12.467,10.788,11.78,1.1158,1.0240104105399999,,0,1,1,21.984320226738895,21.527439417901807,9,29.84420713579229,0.022382053095151327,0.17662995865826409,0.4557034661967345,6.106739059065026,31077.424653476464,50.62758212534883,540.3030512174763,426.4160455152016
238196350,57.0488000605,-74.6940144503,308.51084267,-76.66799779,0.00957892464241,1,4,219.2,8,7.13,6.136,6.744,1.69185,1.6869599999999998,56.5852102229,0,1,1,24.34431078909739,1.9037787661074872,9,24.88137134028363,0.03764998558458936,0.010301796615370184,0.4567420493777344,6.738458303499283,105.17860391750958,142.04353995006497,70.61271937218295,11.599679568477246
292398116,31.9971517898,46.582620771,46.90828416,31.43708827,9.96964160869e-05,0,2,27.4,1,10.259,9.052999999999999,9.709,4.21932,1.42534,307.69239655900003,1,1,1,7.627300483840952,13.206370110092676,4,4.350914162079912,0.1057442830520578,0.02865492978913627,0.7433270603354228,9.750191750338258,803.7751689408383,4469.55667076135,176.0160036497967,28.517995955508958
238342484,39.358869497600004,22.6064214152,44.031263700000004,6.88057835,0.000473933397277,0,1,27.4,1,12.607999999999999,10.969000000000001,11.901,3.05982,1.22337268842,,1,1,1,5.589010181384396,19.608742507918276,5,4.63429027397655,0.003692019889376451,0.05866947652476021,0.0278428663017841,9.837398870464598,3398.6275311038976,3522.8839394427164,582.7318712362377,40.90345019777106
293066375,35.7195895405,47.177399039099996,49.92108994,31.00309148,0.00013695760983200005,0,2,27.4,1,11.552,9.86,10.915999999999999,1.14999,0.9993129999999999,221.87840263200002,0,1,0,2.6384692657804623,3.22959083026116,10,6.988394169494728,0.04708508977555112,0.025710574918947914,0.9005625912135652,1.4300164699834002,653.4377588066402,862.4101860935896,325.5412443669296,7.590471028716418
256696949,38.819509788400005,65.2736891059,61.56610873,46.80788883,9.54134352552e-05,0,2,54.8,2,10.794,9.331,10.232999999999999,1.91545,1.7772274705900002,908.226147315,0,1,1,4.5314206071919205,5.981156328688644,12,7.290142551829034,0.21344679861515914,0.02858726993090112,0.26275370955074057,4.739914708992515,712.9367346598485,2648.9896414725686,226.84340107223468,23.70285878512337
293287010,31.5724600781,2.62783078094,30.33870773,-9.55433333,0.004465145193399999,1,1,27.4,1,9.81,8.009,9.066,0.8885059999999999,0.9512879999999999,71.7881221384,0,1,1,6.333429827072441,2.3571461627198005,4,15.951659387093759,0.10282247960849633,0.024287594140838416,0.5445111268202907,2.6343212458261807,582.2730820618351,144.52135336400457,132.99256491662592,14.212278671935161
273849585,34.4128173387,-62.739211875600006,342.92161491,-66.71470379,0.00404041339102,1,3,54.8,2,8.36,7.188,7.935,3.3816,1.26675,112.094307666,1,1,1,3.9580375241253503,13.443495505831654,14,3.3705253049832007,0.000751545641107056,0.036395552802190916,0.3730000743634938,8.8541306408806,1304.5809592719775,7047.756061879563,90.10709447463104,161.19405860088554
273851914,31.380466241599997,-70.9184403394,321.78588137,-69.19325876,0.00154274904834,0,3,82.19999999999997,3,12.094000000000001,10.57,11.527999999999999,1.16341,1.05744910451,566.525479476,0,1,0,4.145909707973957,3.461373989721908,20,9.51414668582208,0.0075338060833528425,0.027237928912338786,0.8939718881610723,1.692826772541093,741.7012546078596,541.1874415175735,463.32152482312136,9.314676876665166
293619251,59.7904758389,-50.2955541039,31.95240475,-67.73862166,0.00115863301427,0,3,54.8,2,12.03,10.866,11.517999999999999,1.37622,1.23640789942,,0,1,1,5.075103868572881,19.358051060688453,11,9.696141242798596,0.13092148093295394,0.1287751649159312,0.7199361450446556,3.4888298301781924,16453.04318354691,698.9415438902053,460.5514612901552,221.31166678377528
276229915,56.228222575,68.3729541761,72.52703708,46.97249069,0.000180946794408,0,2,27.4,1,10.993,9.648,10.51,1.15591,1.1173,211.58809285099997,0,1,1,4.3993507109694665,7.657102960584633,6,10.146771637367372,0.01532716111105529,0.06064553261426262,0.4618869892693388,3.1704686465591134,3330.6861195388374,534.9506573918065,261.5615904835519,55.53887701765649
259387580,43.484954034,43.8822837416,54.41300695,26.01968218,0.000207626461107,0,1,27.4,1,10.855,9.08,10.203,1.08839,1.00558322166,,0,1,1,2.5340094531616946,3.0362620287538897,11,7.202720042415185,0.11766979546219128,0.025539539019323827,0.009384252018964069,2.765578729748009,635.3845940687064,826.3478738926394,223.44698716698932,15.683808573766227
279071789,50.0477028479,-3.1919947854000004,46.68769042,-20.82666063,0.000917147911509,0,1,27.4,1,10.99,9.888,10.649000000000001,1.60958,1.2677,286.113367376,0,1,1,5.203537250080854,5.716226534996016,6,8.500183332657638,0.1033070489898192,0.032512862938088534,0.033487491813815766,4.8380955906582725,1054.5841984282677,789.7011717661561,281.52914024934483,20.182304452742482
279225873,52.1092576004,-5.62683939265,48.11585137,-23.72609615,0.00698453158267,1,1,27.4,1,14.966,9.44,11.922,0.26,0.243,,0,1,1,5.640805361268268,1.476686130184873,5,32.0178675656632,0.17793381612651155,0.05199639046862505,0.16906609743841447,1.3977294651068481,2678.466296128238,4.517371188556166,590.4983741823471,11.991238531131607
279225873,52.1092576004,-5.62683939265,48.11585137,-23.72609615,0.00698453158267,1,1,27.4,1,14.966,9.44,11.922,0.26,0.243,,0,1,1,10.26173916235116,2.7696451481934603,3,47.71397974680961,0.16269035315026095,0.0975234666604274,0.1982549073827214,1.773734268019627,9422.324444002554,2.0341327951590262,590.4983741823471,36.8081723572261
279433765,58.0888845522,-17.736380209100002,50.94957457,-36.94950534,0.00040672362937699995,0,2,27.4,1,11.032,9.753,10.524000000000001,3.0477,1.13447,473.413060605,0,1,1,4.945842617350593,19.04215676309213,6,4.182043728854638,0.06108278978839232,0.05720082198579534,0.8531292601151971,5.771474443983732,3268.940593596,2545.523365856367,263.4901057936889,73.00653388820736
279675209,50.2469747353,-62.738941810600004,354.05438244,-72.87274622,0.0010806297337200002,0,3,82.19999999999997,3,11.738,10.495999999999999,11.372,1.68315,1.15925,344.232719395,0,1,1,5.859532303433678,16.488767024251153,14,8.539801310997035,0.05548013865210177,0.08968580465616216,0.234232060225502,5.594803270292973,8025.415850352867,534.2148757128007,422.31707017014054,168.18425553142245
301021228,46.7167364766,-43.9778582017,22.50592419,-57.72116893,0.0005422183001240001,0,3,27.4,1,12.242,10.777999999999999,11.559000000000001,3.97684,1.053,601.337174067,1,1,1,2.773919353855436,21.589953217984355,10,2.126196881665626,0.0015122405540144881,0.04970177872648806,0.2373574192273855,10.70477026214116,2466.82463204659,10725.646292371213,472.03845127973625,54.069154095437916
381190962,46.729752118,-52.0430328722,12.99033607,-64.3631156,0.00245199824097,1,3,27.4,1,9.836,8.772,9.418,1.5435299999999998,1.33661,197.519537878,0,1,1,6.885435775964705,3.8866631960600353,4,10.873692135477727,0.4351488856519999,0.02305261417654961,0.6059800263041166,4.006227025055034,530.919823481413,634.0350101533058,154.34338008160177,13.77015117515449
301460913,53.584413726,-3.1858906771799997,50.34510113,-21.75256762,0.00363727671374,1,1,27.4,1,13.398,9.282,11.392999999999999,0.4920000000000001,0.528,,0,1,1,3.615092998707437,2.493328885080134,8,16.290288355584906,0.03156958627053694,0.04639517468070858,0.05481358500252916,1.7727682246303593,2144.3019710465733,29.3958895634842,427.5713059063934,18.886364425054307
301564622,55.0948216261,-3.21786821717,51.91083708,-22.16057887,0.00626290545066,1,1,27.4,1,6.688039999999999,5.178999999999999,6.109,1.18533,1.10323,26.1370357627,0,1,1,3.080189348234286,3.706396450342541,9,7.769098105347732,0.04342991728910072,0.02862667738341725,0.7718308132677811,2.0723848751071015,818.7561432794621,826.1171959540592,65.83960873980404,53.7061217406623
382327103,52.4614673244,-8.87377797638,47.52056325,-26.94716847,0.0019327531448499998,0,1,27.4,1,11.362,9.156,10.487,0.740262,0.8498399999999999,96.27627273979999,0,1,1,2.2929243747391217,4.9981409576228275,12,9.366766018415998,0.08562643867014834,0.06181322351685889,0.1181934263547348,1.9777155565507245,1335.0309456586715,315.88269438461623,258.43189523192916,25.16620662265002
302149244,42.5718355404,44.6868854754,54.01435114,26.99302135,9.55477672275e-05,0,1,27.4,1,10.935,9.571,10.370999999999999,1.4852100000000001,1.57808,277.611400273,0,1,1,5.872161403010434,17.75394679883761,4,10.741296735103841,0.05069218606697518,0.10943730714401216,0.4840469719714782,4.179095561452287,7351.640748283929,921.8577419622958,243.3515826367145,123.51543947515512
384814745,48.6256167724,58.5172114984,63.71108582,38.79527,9.22020976833e-05,0,2,27.4,1,11.683,10.017000000000001,10.929,1.50357,1.61521,339.691800522,0,1,0,3.045941891008035,3.9742868973042564,9,6.902980925501899,0.05222155706586826,0.024198804541737645,0.4560573419208824,3.1081240131703343,536.9679156135498,2361.681160133797,327.89536275101545,8.661308073706769
325683625,37.1999212342,-16.9120787813,28.57113825,-29.80129113,0.0008181703469109999,0,2,27.4,1,13.115,11.262,12.324000000000002,0.9748030000000001,0.927805725915,,0,1,1,4.408651071644536,11.337725797433018,6,11.325104769593285,0.01879838187952831,0.1064798525194314,0.482527685968011,2.967786431080064,11096.341213243279,268.64285583981416,766.0796962385738,61.12203402443222
387585529,44.3845969191,10.462790485800001,45.0219602,-6.14215234,0.000622979828869,0,1,27.4,1,11.927,10.117,11.16,1.67491,1.39607415058,,0,1,1,5.543738810317596,12.629238039186239,5,8.799326743511182,0.12876732260366755,0.06903097733534938,0.5759726360979535,4.3517438373886845,4577.0719531313125,982.5620860549918,373.4613297385681,57.168758918319156
387609425,44.9415434886,6.67478628098,44.46150022,-9.9295397,0.0016800875832,0,1,27.4,1,11.17,9.481,10.539000000000001,1.0659399999999999,1.03467,149.361047768,0,1,1,3.9672738957447637,7.036156216162398,7,10.010725821286607,0.15981071914807948,0.06043117826422384,0.1112581772009522,3.198866024691395,3356.350192155669,364.5364740665,265.57634726690253,59.803268397419686
347645036,58.303733052700004,43.848476512299996,65.68278795,23.04847659,0.00144613188944,0,1,27.4,1,14.749,10.618,12.735999999999999,0.501,0.539,,0,1,1,5.301957729049403,20.130144797891997,6,20.793086210747962,0.15008845077776506,0.3678472567359305,0.4659938926605446,2.507613238190547,114037.86032526394,18.416574725120064,1013.9676990238268,436.2453812854112
347758739,33.4178990284,58.7581933536,54.28711586,42.12978526,8.39504017005e-05,0,2,27.4,1,10.954,9.855,10.588,3.24242,1.50384,348.129975579,1,1,1,7.328154440434942,17.691642406286817,3,5.612167200251463,0.002496519306712384,0.049952500363788704,0.09608875428955398,10.492479655764294,2271.3244406995427,3012.462275969319,272.53822102670784,46.757518318381344
388179343,51.8234330397,-74.6736785896,310.24794976,-75.35333440000002,0.0022761370110700005,1,4,137.0,5,12.665,10.863,11.905999999999999,0.9995930000000001,0.9454686220020001,,0,1,1,5.222514028357752,5.678055043956378,26,12.442715230405232,0.005730242676576902,0.05200375945751985,0.8783195383911262,1.8619802682051891,2704.181878681745,233.71440786306735,584.5698426304981,32.18649622109397
388180041,52.0536311208,-72.3765417911,319.31384125,-75.78754837,0.00603223123013,1,3,164.39999999999995,6,10.755,9.1,10.066,1.03955,1.00785,141.969031846,0,1,0,13.085250868712151,1.7650617712821393,13,22.546417111197037,0.19726113679767948,0.015544361037071797,0.2911034243075327,4.315334101360099,239.28996216315448,84.87114048826669,208.74922902725442,8.585754963972047
369713402,33.6839200199,-61.447109716599996,345.05168672,-65.69120958,0.000640799205988,0,3,27.4,1,12.275,10.617,11.578,3.4586,1.15263250097,,1,1,0,8.844201548979044,9.625715646613708,3,5.458063974268041,0.07571482817520052,0.02547950810869961,0.5026656909741807,11.162059610969983,648.0335417396129,1536.8166584448957,477.4796778442649,7.853719554751561
370007790,33.0550288907,-66.48638580859999,333.72432816,-68.10383088,0.00032307784528400003,0,3,54.8,2,11.337,10.213,10.99,7.89518,1.3441100000000001,769.510334567,1,1,1,4.771549660432021,14.191970975547552,11,1.667856895302113,0.04821683197312066,0.016456558847440822,0.593585431017194,20.21246490067123,269.2578699080205,17990.09168510474,339.22739441788866,11.835414465794045
370009675,46.781496999999995,-70.63252,325.937095,-74.090124,0.00417403942084,1,3,109.6,4,12.047,10.231,11.249,1.56715,0.7017614345640001,,1,1,1,9.11746438144592,3.8840000612539543,12,10.418492903084523,0.09628687817303606,0.022689608882863768,0.12151304664838986,6.799898173948586,512.5134273607829,258.5397463092673,393.07944241001456,11.777869672636564
372349182,49.911068810399996,54.854699671599995,63.05621721,35.10238062,0.0008386261172,0,2,27.4,1,14.759,11.179,13.212,0.631,0.6809999999999999,,0,1,1,3.5636884955129178,9.024113292988844,8,13.69480183945716,0.008552718400168592,0.13092829983726284,0.4358663064958033,2.0776295868876415,16227.208992383492,57.68217894248621,1425.1416444268214,46.421038588069884
374132173,31.278867777800002,62.6941953148,55.57135820000001,46.09622412,0.00234705789454,1,2,27.4,1,12.985,9.486,11.455,1.266,0.6829999999999999,,1,1,1,10.085794525395851,5.662387698663035,3,13.670451467416132,0.03427568365312267,0.04094720330273308,0.4580759421620757,5.275705558442415,1181.0977694152616,58.23483288166655,443.556183881006,10.59346687448609
374219745,34.3625297803,64.853751168,58.8409255,47.31777473,4.59780723309e-05,0,2,54.8,2,12.659,10.78,11.843,1.7758599999999998,1.6244838592200002,,0,1,0,4.103761512528237,5.440892444311356,13,7.143111054080137,0.03190725276730025,0.028049153834013088,0.14992659196637084,4.480046822456075,719.9856730996802,2236.327421531968,561.9114763456323,9.778424909609887
394680420,54.40619561689999,-82.7707603136,283.68790256,-71.96960171,0.0013644996405099998,0,3,82.19999999999997,3,12.253,10.332,11.386,1.36971,0.9588979999999999,320.38455706599996,0,1,0,12.957183312828903,3.7941176217970085,7,16.720098473013035,0.029057168045724488,0.02535948983912771,0.6224064746959782,4.829285819302012,594.8175830227782,134.36525275968816,425.8110676500826,8.121894191663596
354776586,47.900363,-52.889538,13.017704,-65.469903,0.0043649466808,1,3,54.8,2,8.79,7.215,8.222999999999999,2.76746,1.01804,79.9360511591,1,1,0,25.480975777732645,5.570221094498434,2,13.25115953856451,0.06341837429005227,0.018426779111579996,0.015533048242854534,14.973781035277504,339.406194217807,252.70707369593242,98.090914344818,18.935279414235705
395919563,35.564093098899995,74.82295778609999,67.86686545,55.57967032,6.49058887653e-05,0,3,27.4,1,11.929,10.993,11.675,3.29682,1.49543594276,493.37198193300003,1,1,0,15.524213842595874,13.087244305543956,2,9.087338327834033,0.01743233395808926,0.03634220904303388,0.02948112972019573,13.549058896818337,1309.980011547744,1134.4009336887964,506.4753338621107,13.464056726582001
337218644,39.7252019666,2.8596480382,38.2460477,-12.01293412,0.0008228824659349999,0,1,27.4,1,12.431,10.827,11.802999999999999,1.11273,1.02192217664,,0,1,1,4.429094150122569,9.765913887724377,7,10.277693690075683,0.014526790662164387,0.0803491787245034,0.12062146085244868,3.5411391864796657,6453.058829435995,424.51257357874476,548.0736697105705,58.62018768892323
396556302,39.3773258693,42.5495553044,50.78309869,25.75444966,0.00136969321756,0,1,27.4,1,11.09,9.631,10.399000000000001,1.27835,1.14943335254,,0,1,0,3.437846237024408,3.073242683172266,8,7.857879640015081,0.3172426222695793,0.02200925940817624,0.07216207941693048,3.4170489178682324,404.5035048273474,939.674537213555,246.8869231900657,8.566329851090654
396718866,47.0803789078,73.7534321089,71.51428162,53.06784336,0.00016004678027399999,0,2,27.4,1,12.017999999999999,10.34,11.350999999999999,1.0252299999999999,1.1812,254.114339168,0,1,1,4.183155494245579,8.166177199990647,6,11.269174316028128,0.011330899794170412,0.07292154176712969,0.268937836053425,2.950480452567245,5279.564645842636,479.1221294950582,417.14151596123764,53.25209436527392
311185366,37.5284974657,-34.720113408,19.65489715,-46.19769799,0.0032604697579899995,1,2,27.4,1,10.748,8.839,9.993,0.950131,0.909617278442,,0,1,1,10.04857425183407,3.199516065921797,3,19.991342546644148,0.016223874274691772,0.03082897998645876,0.1031004775907354,3.9402490874457365,949.5343976386259,81.98385769540035,201.43262041308608,16.207027367861237
379479134,30.3645210588,68.03396119899999,59.24515389,50.86528831,4.75925575325e-05,0,2,54.8,2,11.864,10.037,11.014000000000001,4.8886400000000005,1.50915,542.534988332,1,1,0,34.966354259755455,20.399406074731523,2,10.562317846140084,0.016681728141905106,0.03820215082603077,0.09397416824126696,26.19151945057851,1357.3628857864826,857.3979418900852,343.818414077194,28.573417190309545
398734243,32.3564253001,-10.181683799,26.41370403,-21.82143145,0.0007408971162989999,0,1,27.4,1,9.61,8.199,9.033,6.06798,1.09627,282.848027721,1,1,1,4.6614282672611065,17.058402746232176,6,1.9962302107468968,0.0660340857129807,0.02573668290629757,0.9727216901789072,6.734961683648017,654.9101780810535,13314.794624680002,131.22851218381194,31.724641621328917
314806069,52.359050913599994,4.230518040930002,51.06565931,-14.26700027,0.000508013310297,0,1,27.4,1,12.655,11.065999999999999,11.979000000000001,1.43327,1.28916562018,,0,1,1,7.529972684248402,20.952216789367057,4,12.281179507666454,0.05112343165564468,0.13383210749311394,0.1682572149338082,5.259816664715936,17818.411666161635,467.1963837458079,612.2142034138997,133.49988340008773
316965103,53.502039,58.598648,66.821118,38.060959999999994,0.00767710380347,1,2,27.4,1,11.357000000000001,7.485,9.472999999999999,0.6,0.65,,0,1,0,16.47180585159013,3.3942559354657345,2,39.34748055255599,0.06064487423686561,0.05179068848198135,0.2116682362008061,3.2952855593094466,2672.2860638185666,6.433611618063596,158.1368952670037,43.38216924071803
317043669,53.839564906899994,55.7399843137,65.99148297,35.2747826,5.72366798706e-05,0,2,27.4,1,12.007,9.818999999999999,10.884,1.7428299999999999,0.812454,830.301978608,0,1,1,3.5282483016590414,12.10027998810649,8,5.223804460737681,0.0024266178458274066,0.0635621737582638,0.2376942775316951,5.390350227766006,2224.816992152955,4810.940331433132,319.8351663081576,45.67952348076304
